index,name,rating,author_title,review_text,review_rating,date,language,bert_ratings,sentiment_category
2325,SODA,3.0,Thomas Jo,"['der', 'service', 'war', 'einfach', 'nur', 'schlecht', '.', '\n', 'wir', 'haben', 'cocktails', 'und', 'pommes', 'zum', 'snacken', 'bestellt', '.', 'die', 'pommes', 'waren', 'kalt', 'da', 'sie', '10', 'minuten', 'in', 'der', 'durchreiche', 'standen', 'obwohl', 'wir', 'den', 'kellner', 'zwei', 'mal', 'darauf', 'aufmerksam', 'gemacht', 'haben', '.', 'beim', 'abräumen', 'sprachen', 'wir', 'den', 'kellner', 'darauf', 'an', ',', 'er', 'war', 'sehr', 'unfreundlich', 'und', 'warf', 'uns', 'vor', 'wir', 'hätten', 'früher', 'etwas', 'sagen', 'sollen', '.', 'wir', 'hatten', 'gar', 'keine', 'möglichkeit', 'jemanden', 'anzusprechen', 'und', 'haben', 'sie', 'deswegen', 'doch', 'noch', 'gegessen', '.', 'er', 'wollte', 'uns', 'dann', 'wie', 'ein', 'aufdringlicher', 'strandverkäufer', 'unbedingt', 'frische', 'pommes', 'bringen', ',', 'was', 'wir', 'mehrmals', 'höflich', 'ablehnten', ',', 'da', 'wir', 'keinen', 'hunger', 'mehr', 'hatten', '.', '\n', 'er', 'brachte', 'dann', 'trotzdem', 'welche', ',', 'was', 'leider', 'einfach', 'nur', 'zu', 'viel', 'des', 'guten', 'war', '.', 'auf', 'die', 'rechnung', 'mussten', 'wir', 'anschließend', 'trotz', 'mehrmaliger', 'nachfragen', '30', 'minuten', 'warten', '.', '\n\n', 'zusammenfassung', ':', '\n', 'gute', 'cocktails', ',', 'sehr', 'schlechter', 'service', '.', 'wie', 'kommen', 'nicht', 'wieder', '.']",1.0,2023-09-09,de,1,negative
2326,SODA,3.0,Gaia Foresti,"['der', 'staff', 'war', 'sehr', 'unhöflich', '.', ' ', 'ich', 'war', 'mit', 'ein', 'paar', 'freundinnen', 'da', 'und', 'wir', 'wurden', 'vom', 'tisch', 'weggejagt', ',', 'bevor', 'wir', 'unsere', 'bestellung', ' ', 'gekriegt', 'haben', '.', 'das', 'ganze', 'nur', ',', 'weil', 'freunde', 'vom', 'kellner', 'gekommen', 'sind', 'und', 'ein', 'tisch', 'wollten', '.', 'er', 'wollte', 'ihnen', 'einfach', 'unseres', 'tisch', 'geben', '…', '.']",1.0,2023-09-08,de,1,negative
2327,SODA,3.0,Benno Bucher Fiuza,"['der', 'angestellte', 'der', 'fürs', 'platzieren', 'zuständig', 'ist', ',', 'leider', 'sehr', 'unfreundlich', 'zu', 'den', 'gästen']",1.0,2023-09-08,de,2,neutral
2328,SODA,3.0,Can,"['arrogant', 'staff', ',', 'rude', 'service', ',', 'there', 'are', 'many', 'better', 'alternatives', 'in', 'the', 'neighborhood']",1.0,2023-09-07,en,1,negative
2329,SODA,3.0,Franca,"['sehr', 'schade', ',', 'dass', 'man', 'zu', 'zweit', 'trotz', 'mehrmaliger', 'nachfrage', 'nach', 'einem', 'anderen', 'tisch', 'an', 'einen', 'derart', 'winzigen', 'tisch', 'mitten', 'auf', 'dem', 'gehsteig', 'platziert', 'wird', ',', 'obwohl', 'genug', 'tische', 'für', 'mehrere', 'personen', 'frei', 'gewesen', 'wären', '.', 'auch', 'eine', 'reservierung', 'vorab', 'für', 'zwei', 'personen', 'war', 'nicht', 'möglich', '.', '\n', 'wir', 'waren', 'stammkunden', '-', 'jetzt', 'leider', 'nicht', 'mehr', '.']",3.0,2023-09-06,de,2,neutral
2330,SODA,3.0,Shahram Mirzai,"['wider', 'sehr', 'gute', 'abend', '😊']",5.0,2023-09-03,de,5,positive
2332,SODA,3.0,Mahdi Askar Haitam,"['immer', 'wieder', 'gerne', 'im', 'laden', '.', '\n', 'das', 'service', ',', 'die', 'getränke', 'sowie', 'das', 'essen', 'ist', 'super', '.', '\n', 'auch', 'die', 'atmosphäre', 'im', 'laden', 'macht', 'es', 'noch', 'besonders', '.', '\n', 'ganz', 'besonderer', 'lob', 'geht', 'an', 'die', 'cocktails', '.', '\n', 'super', 'und', 'bis', 'bald']",5.0,2023-09-03,de,5,positive
2333,SODA,3.0,Se El,"['wir', 'waren', 'freitag', 'abend', 'dort', 'und', 'wollten', 'noch', 'auf', 'paar', 'getränke', 'uns', 'hinsetzen', ',', 'zu', 'beginn', 'kam', 'erstmal', 'ein', 'unhöflicher', 'und', 'scharfer', 'ton', 'mit', 'dem', '\n', 'hinweis', 'man', 'muss', 'jetzt', 'erstmal', 'ne', '\n', 'halbe', 'stunde', 'warten', 'ehe', 'man', 'was', 'bekommt', 'oder', 'man', 'muss', 'selbst', 'kellnern', '.', 'sorry', 'aber', 'der', 'typ', 'vermutlich', 'der', 'chef', 'stand', 'die', 'ganze', 'zeit', 'nur', 'dumm', 'an', 'der', 'tür', '.', 'erster', 'eindruck', 'direkt', 'für', 'die', 'tonne', '.', '\n', 'getränke', 'muss', 'man', 'sagen', 'kamen', 'dann', 'relativ', 'schnell', 'auch', 'wenn', 'der', 'kellner', 'eher', 'aus', 'dem', '18', 'jahrhundert', 'stammt', 'und', 'homophobe', 'gegenüber', 'uns', 'auftrat', 'weil', 'das', 'getränk', 'für', 'ihn', 'das', 'falsch', 'sei', '.', '\n\n', 'der', 'traurige', 'höhepunkt', 'des', 'abends', 'war', 'jedoch', 'das', 'wir', 'durch', 'das', 'personal', 'aufgefordert', 'wurden', 'den', 'laden', 'positiv', 'zu', 'bewerten', 'weil', 'sie', 'angeblich', 'ungerechtfertigte', 'schlechte', 'bewertungen', 'erhalten', '.', 'das', 'personal', 'sowie', 'der', 'chef', 'sind', 'offensichtlich', 'nicht', 'in', 'der', 'lage', 'kritik', 'anzunehmen', 'und', 'zu', 'verstehen', '.', 'einmal', 'und', 'nie', 'wieder', 'ist', 'unser', 'fazit', 'nach', 'dem', 'abend', 'dort', '.', 'lieber', 'n', 'paar', 'meter', 'weiter', 'schauen', '.']",1.0,2023-09-03,de,2,neutral
2334,SODA,3.0,Behnam Bakhshayesh,"['bin', 'wirklich', 'oft', 'hier', 'und', 'das', 'essen', 'ist', ' ', 'lecker', 'und', 'schnell', '!', 'nette', 'und', 'aufmerksame', 'bedienung', '.', 'schöne', 'terrasse', 'bei', 'gutem', 'wetter', ',', 'immer', 'wieder', 'gerne', '!', '!']",5.0,2023-09-02,de,5,positive
2335,SODA,3.0,Niusha T.,"['einer', 'meiner', 'lieblings', 'bars', ',', 'um', 'in', 'den', 'abend', 'zu', 'starten', 'oder', 'mal', 'für', 'zwischen', 'durch', 'am', 'mittag', ':))', 'love', 'this', 'place']",5.0,2023-09-02,de,5,positive
2336,SODA,3.0,Hanna Alex,"['der', 'kellner', 'am', 'empfang', 'war', 'extrem', 'unfreundlich', 'und', 'hat', 'uns', 'regelrecht', 'angemault', '.', 'wir', 'hatten', 'uns', 'auf', 'einen', 'angenehmen', 'abend', 'gefreut', ',', 'haben', 'uns', 'aber', 'dann', 'aufgrund', 'des', 'services', 'gegen', 'die', 'soda', 'bar', 'entschieden', '.', 'echt', 'schade', ',', 'da', 'wir', 'eigentlich', 'immer', 'gern', 'in', 'die', 'soda', 'bar', 'gegangen', 'sind', '.']",1.0,2023-09-02,de,2,neutral
2337,SODA,3.0,Johanna Jojo,"['wir', 'wollten', 'einen', 'der', 'freien', 'plätze', 'haben', 'und', 'haben', 'freundlich', 'den', 'kellner', 'gefragt', 'welcher', 'uns', 'direkt', 'unfreundlich', 'zu', 'erklären', 'gab', 'das', 'wir', 'hier', 'ja', 'wohl', 'nicht', 'die', 'einzigen', 'wären', 'und', 'nicht', 'glauben', 'brauchen', 'wir', 'setzen', 'uns', 'da', 'einfach', 'hin', '.', 'nachdem', 'meine', 'freundin', 'dann', 'erneut', 'eine', 'bedingung', 'fragte', ',', 'kam', 'der', '1.', 'kellner', 'zu', 'uns', 'zurück', 'und', 'hat', 'uns', 'gefragt', 'ob', 'wir', 'ihn', 'verarschen', 'wollen', 'das', 'wir', 'jetzt', 'hintenrum', 'andere', 'kellner', 'fragen', 'und', 'das', 'wir', 'hier', 'heute', 'keinen', 'platz', 'mehr', 'bekommen', '.', '\n\n', 'ein', 'mädchen', 'vor', 'uns', 'war', 'auf', 'dem', 'weg', 'zur', 'toilette', 'und', 'wurde', 'von', 'dem', 'selben', 'kellner', 'gefragt', 'ob', 'sie', 'nicht', 'vielleicht', 'erst', 'mal', 'fragen', 'kann', '.', '\n\n', 'wir', 'dachten', 'echt', 'wir', 'spinnen', '.', 'sehr', 'schade', ',', 'wir', 'waren', 'früher', 'gerne', 'dort', 'aber', 'damit', 'haben', 'sie', 'uns', 'als', 'kunden', 'verloren', '!', '!']",1.0,2023-09-02,de,1,negative
2338,SODA,3.0,Charly,"['sehr', 'leckere', 'und', 'bezahlbare', 'cocktails', '.', 'nach', '12', 'uhr', 'draußen', 'geschlossen', ',', 'aber', 'drinnen', 'toller', 'vibe', '.', 'personal', 'war', 'freundlich', 'und', 'erfüllte', 'uns', 'unsere', 'extrawünsche', ':)']",5.0,2023-09-01,de,5,positive
2339,SODA,3.0,Kathi Z.,"['der', 'besitzer', 'war', 'leider', 'mehr', 'als', 'abweisend', '.', 'anstatt', 'uns', 'einen', 'platz', 'anzubieten', 'hieß', 'es', '„', 'sie', 'können', 'doch', 'selbst', 'kellnern', ',', 'oder', 'eine', 'halbe', 'stunde', 'warten', '.', '“', 'die', 'begründung', 'der', 'aussage', 'war', ',', 'dass', 'die', 'kellner', 'alle', 'im', 'außenbereich', 'beschäfigt', 'waren', ',', 'wo', 'wir', 'aber', 'auch', 'nicht', 'platz', 'nehmen', 'konnten', ',', 'da', 'dieser', '„', 'jetzt', '“', 'zu', 'macht', '-', 'wo', 'die', 'kellner', 'dann', 'hin', 'gehen', 'ist', 'uns', 'ein', 'rätsel', '.', 'sehr', 'schade', ',', 'dass', 'diese', 'lage', 'von', 'so', 'einem', 'laden', 'blockiert', 'wird', '!']",1.0,2023-09-01,de,2,neutral
2340,SODA,3.0,Nia Chomakovska,"['“', 'aufstehen', '”']",1.0,2023-09-01,de,5,positive
2341,SODA,3.0,Anton Strumok,"['sind', 'mit', 'meiner', 'frau', 'fast', 'jeden', 'abend', 'da', '.', 'küche', 'durchgehend', 'offen', ',', 'sehr', 'netter', 'service', ',', 'sauleckere', 'gerichte', ',', 'wünsche', 'werden', 'immer', 'erfüllt', '.', 'immer', 'wieder', 'mit', 'lächeln', 'da', ')']",5.0,2023-08-28,de,5,positive
2342,SODA,3.0,Dina Gareeva,"['mein', 'lieblingslokal', '!', 'alles', 'vom', 'service', 'bis', 'zum', 'essen', 'und', 'ambiente', 'perfekt', '.', 'flammkuchen', 'ist', 'ein', 'geheimtipp', ';)']",5.0,2023-08-28,de,5,positive
2343,SODA,3.0,Martin Costa,"['very', 'unrespectfull', 'and', 'intimidating', 'owner', '.', '\n', 'i', 'was', 'about', 'to', 'call', 'the', 'police']",1.0,2023-08-28,en,1,negative
2344,SODA,3.0,Ö. K.,"['unfreundlicher', 'service', ',', 'schlechtes', 'essen', ',', 'und', 'kein', 'gutes', 'preis-leistung-verhältnis', '.', '\n\n', 'nicht', 'empfehlenswert', '.']",1.0,2023-08-22,de,1,negative
2345,SODA,3.0,Markus Kovalcsik (M.K.),"['wer', 'das', 'soda', 'nicht', 'kennt', ',', 'hat', 'maxvorstadt', 'verpennt', '!', ' ', 'wer', 'eine', 'lokation', 'für', 'ein', 'frühstück', 'von', '8:00', '-', '0:00', 'sucht', 'findet', 'es', 'hier', '.', 'wer', 'bock', 'auf', 'günstigen', 'und', 'leckeren', 'lunch', 'hat', 'findet', 'es', 'hier', '.', 'dinner', ',', 'date', 'hot', 'oder', 'pizza', 'scharf', 'sucht', ',', 'findet', 'es', 'hier', '.', 'cocktails', 'mit', 'oder', 'ohne', 'strom', ',', 'findet', 'man', 'hier', '.', 'um', 'mitternacht', 'der', 'magen', 'knurrt', ',', ' ', 'ins', 'soda', 'spurt', '.', 'wem', 'das', 'noch', 'nicht', 'reicht', 'soll', 'woanders', 'hingehen', '!']",5.0,2023-08-20,de,1,negative
2346,SODA,3.0,RE,"['very', 'unfriendly', ',', 'unprofessional', 'and', 'cocky', 'waiters', '.', '\n', 'we', 'were', 'here', 'in', 'the', 'evening', ',', 'after', 'being', 'rudely', 'told', 'that', 'you', 'ca', ""n't"", 'just', 'sit', 'down', '.', 'we', 'were', 'allowed', 'to', 'sit', 'down', 'for', 'x', 'amount', 'of', 'time', '.', 'the', 'insecure', 'waiters', 'try', 'to', 'intimidate', 'every', 'male', 'that', 'comes', 'by', ',', 'because', 'they', 'are', 'the', 'alphas', 'of', 'soda', '!', '\n', 'they', 'will', 'make', 'it', 'hard', 'for', 'men', 'to', 'get', 'a', 'table', 'and', 'will', 'go', 'out', 'of', 'their', 'way', 'to', 'let', 'women', 'sit', 'down', '.', 'they', 'are', 'so', 'proud', 'that', 'they', 'will', 'even', 'fist', 'bumb', 'each', 'other', ',', 'they', 'legit', 'have', 'some', 'kind', 'of', 'personal', 'problems', '.', 'also', 'during', 'work', 'time', 'they', 'are', 'hitting', 'on', 'several', 'women', 'that', 'sit', 'there', 'to', 'enjoy', 'their', 'drinks', 'or', 'that', 'just', 'pass', 'by', '.', '\n', 'because', 'they', 'are', 'so', 'busy', 'with', 'themselves', ',', 'it', 'takes', 'long', 'for', 'the', 'drinks', 'to', 'come', 'and', 'they', '100', '%', 'do', ""n't"", 'get', 'served', 'with', 'a', 'smile', '.', '\n', 'the', 'owner', 'of', 'soda', 'has', 'some', 'steroid', 'guys', 'walking', 'around', ',', 'that', 'make', 'him', 'miss', 'out', 'on', '50', '%', 'more', 'revenue', '.', '\n', 'i', 'would', ""n't"", 'advice', 'this', 'restaurant', 'to', 'anyone', ',', 'but', 'even', 'less', 'to', 'men', '.']",1.0,2023-08-16,en,1,negative
2347,SODA,3.0,Christopher Klaus,"['das', 'ambiente', 'ist', 'sehr', 'schön', 'und', 'man', 'sitzt', 'sehr', 'gemütlich', 'und', 'es', 'ist', 'super', 'für', 'einen', 'drink', '.', '\n', 'wir', 'haben', 'schnell', 'einen', 'tisch', 'bekommen', 'und', 'der', 'mitarbeiter', 'war', 'auch', 'sehr', 'freundlich', '.', '\n', 'jedoch', 'hat', 'der', 'service', 'nachgelassen', ',', 'wir', 'mussten', 'lange', 'warten', 'bis', 'jemand', 'kam', 'und', 'nach', '4', 'getränken', 'wurde', 'ohne', 'ein', 'wort', 'zu', 'sagen', ',', 'die', 'rechnung', 'hingelegt', '.', '\n', 'wir', 'hatten', '4', 'aperol', 'spritz', ',', 'jedoch', 'waren', 'diese', 'etwas', 'zu', 'wässrig', 'und', 'ungleich', 'aufgefüllt', '.', '\n', 'trotzdem', 'komme', 'ich', 'gerne', 'wieder', 'für', 'einen', 'drink', ':)']",4.0,2023-08-15,de,4,positive
2348,SODA,3.0,Hoang Nguyen,"['es', 'war', 'der', '12.8.2023', 'an', 'einem', 'samstag', 'abend', '.', 'wir', 'waren', 'zu', 'dritt', 'und', 'die', 'anzahl', 'der', 'freien', 'sitzplätze', 'begrenzt', '.', 'nachdem', 'wir', 'einige', 'minuten', 'gewartet', 'haben', ',', 'wurde', 'uns', 'letzten', 'endes', 'ein', 'sitzplatz', 'zugeteilt', ',', 'allerdings', 'mit', 'einer', 'zeitbegrenzung', 'von', '45', 'minuten', '.', 'es', 'bleibt', 'uns', 'nach', 'wie', 'vor', 'ein', 'rätsel', ',', 'wie', 'ausgerechnet', 'diese', 'minutenanzahl', 'zustande', 'kam', '(', 'andere', 'leute', 'die', 'bereits', 'vorher', 'da', 'waren', 'durften', 'länger', 'sitzen', 'bleiben', ')', 'aber', 'wie', 'dem', 'auch', 'sei', ',', 'das', 'war', 'tatsächlich', 'auch', 'das', 'geringste', 'übel', '.', '\n', 'bei', 'der', 'toilette', 'hatte', 'man', 'den', 'eindruck', 'als', 'wäre', 'sie', 'seit', 'der', 'eröffnung', 'noch', 'nicht', 'ein', 'einziges', 'mal', 'gereinigt', 'worden', '.', 'ich', 'habe', 'bereits', 'bahnhofsklos', 'gesehen', ',', 'bei', 'denen', 'mehr', 'wert', 'auf', 'sauberkeit', 'und', 'hygiene', 'gelegt', 'wurde', '.', '\n', 'mit', 'abstand', 'am', 'unerfreulichsten', 'war', 'jedoch', 'der', 'umgang', 'mit', 'uns', 'als', 'kunden', '.', 'bereits', 'ab', 'dem', 'zeitpunkt', 'an', 'dem', 'wir', 'unsere', 'getränke', 'bestellt', 'haben', ',', 'war', 'die', 'bedienung', 'sehr', 'unfreundlich', '.', 'während', 'den', '45', 'minuten', 'ist', 'uns', 'öfters', 'aufgefallen', ',', 'dass', 'die', 'mitarbeiter', 'uns', 'durchgehend', 'abwertend', 'angeschaut', 'haben', 'als', 'ob', 'sie', 'nur', 'darauf', 'warten', 'würden', ',', 'uns', 'endlich', 'loszuwerden', '.', 'und', 'das', 'obwohl', 'wir', 'uns', 'durchgehend', 'ruhig', 'verhalten', 'haben', '.', 'als', 'die', '45', 'minuten', 'dann', 'vorbei', 'waren', 'und', 'man', 'uns', 'den', 'kassenzettel', 'mit', 'der', 'rechnung', 'plump', 'auf', 'den', 'tisch', 'geworfen', 'hat', ',', 'haben', 'wir', 'bezahlt', 'und', 'waren', 'wir', 'sogar', 'noch', 'anständig', 'genug', ',', 'um', 'etwas', 'trinkgeld', 'da', 'zu', 'lassen', '.', 'anstatt', 'einem', 'unhöflichen', '„', 'ok', '“', 'hätte', 'man', 'sich', 'zumindest', 'an', 'dieser', 'stelle', 'bedanken', 'können', 'um', 'vielleicht', 'noch', 'einen', 'etwas', 'positiven', 'eindruck', 'zu', 'hinterlassen', ',', 'wäre', 'ja', 'auch', 'das', 'absolute', 'minimum', 'gewesen', '.', '\n', 'wir', 'können', 'durchaus', 'verstehen', ',', 'dass', 'dieser', 'mitarbeiter', '(', 'nähere', 'beschreibung', 'wird', 'hier', 'bewusst', 'weggelassen', 'da', 'wir', 'niemanden', 'gezielt', 'an', 'den', 'pranger', 'stellen', 'wollen', ')', 'möglicherweise', 'einen', 'langen', 'und', 'anstrengenden', 'tag', 'hatte', ',', 'jedoch', 'sollte', 'man', 'bedenken', 'dass', 'die', 'neuen', 'gäste', '(', 'uns', 'in', 'diesem', 'fall', ')', 'keine', 'schuld', 'trifft', 'und', 'wir', 'einfach', 'nur', 'entspannt', 'unseren', 'abend', 'ausklingen', 'lassen', 'wollten', '.', 'und', 'wenn', 'man', 'dem', 'stresslevel', 'eines', 'jobs', 'nicht', 'gewachsen', 'ist', ',', 'sollte', 'man', 'sich', 'darüber', 'gedanken', 'machen', 'ob', 'man', 'dafür', 'vielleicht', 'ungeeignet', 'ist', 'und', 'sich', 'gegebenenfalls', 'einen', 'neuen', 'suchen', '.', '\n\n', 'abschließend', 'lässt', 'sich', 'folgendes', 'sagen', ':', '\n', 'da', 'wir', 'diesem', 'lokal', 'bis', 'auf', 'den', 'geschmack', 'der', 'getränke', '(', 'wobei', 'sich', 'dieser', 'auch', 'nicht', 'signifikant', 'von', 'einfachen', 'supermarktgetränken', 'abgehoben', 'hat', ')', 'absolut', 'nichts', 'positives', 'abgewinnen', 'konnten', ',', 'bleibt', 'als', 'objektive', 'bewertung', 'leider', 'keine', 'andere', 'option', 'als', 'hier', 'die', '1', 'sterne', 'bewertung', 'zu', 'geben', '.', '\n', 'die', 'frage', 'ob', 'wir', 'das', 'lokal', 'weiterempfehlen', 'würden', ',', 'lässt', 'sich', 'somit', 'trivial', 'mit', 'einem', 'klaren', 'nein', 'beantworten', '.']",1.0,2023-08-13,de,2,neutral
2349,SODA,3.0,Chiara 209__,"['super', 'schöne', 'location', 'in', 'bester', 'lage', '.', 'sehr', 'nettes', 'personal', 'und', 'allgemein', 'ein', 'schneller', 'service', '.']",5.0,2023-08-07,de,5,positive
2350,SODA,3.0,Anian schwefel,"['sehr', 'schönes', 'ambiente', ',', 'die', 'kellner', 'sind', 'sehr', 'nett', 'und', 'das', 'essen', 'ist', 'umso', 'besser']",5.0,2023-08-07,de,4,positive
2351,SODA,3.0,Eddie Gunner,"['nice', 'place', ',', 'but', ',', 'food', 'ok', ',', 'but', 'not', 'ok', ',', '\n', 'service', 'not', 'really', 'best', ',', ',', 'all', 'time', 'keep', 'saying', 'that', 'tables', 'were', 'reserved', 'but', 'they', 'still', 'let', 'other', 'ppl', 'sit', ',', 'so', 'thy', 'were', 'picky', ',', ' ', 'three', 'stars', 'only', 'cause', 'of', 'girl', 'that', 'was', 'working', 'once', 'i', 'was', 'thr', ',', ',', 'i', 'think', 'she', 's', 'turkish', 'girl', 'and', 'she', 'was', 'really', 'great', ',']",3.0,2023-08-06,en,3,positive
2352,SODA,3.0,tiffany Mall,"['die', 'toilette', 'riecht', 'abartig', '!', 'ich', 'habe', 'keine', 'worte', 'dafür', '.', 'die', 'mitarbeiter', 'wissen', 'um', 'den', 'umstand', 'und', 'machen', 'nichts', '.', 'ich', 'war', 'auf', 'der', 'toilette', 'und', 'wusste', 'mir', 'nicht', 'zu', 'helfen', '-', 'ich', 'bin', 'fast', 'ohnmächtig', 'geworden', '.', 'selbst', 'die', 'mitarbeiter', 'benutzen', 'die', 'toiletten', 'nicht', '.', 'hier', 'ist', 'hopfen', 'und', 'malz', 'verloren', '.', 'bitte', 'nimmt', 'das', 'geld', 'in', 'die', 'hand', '!', '!', '!']",1.0,2023-08-04,de,1,negative
2353,SODA,3.0,Oskar S.,"['wollte', 'eigentlich', 'null', 'sterne', 'geben', '.', 'durfte', 'ab', 'halb', '12', 'an', 'nem', 'freitag', 'nichts', 'mehr', 'bestellen', 'andere', 'haben', 'noch', 'getränke', 'bekommen', '!']",1.0,2023-08-04,de,1,negative
2354,SODA,3.0,Antonio Matijevic,"['sehr', 'unfreundliches', 'und', 'arrogantes', 'personal', '!']",1.0,2023-08-04,de,1,negative
2355,SODA,3.0,Teresa Keil,"['jedes', 'mal', 'wieder', 'schön', 'hier', 'zu', 'sein', '!', 'tolles', 'essen', ',', 'noch', 'bessere', 'drinks', 'und', 'super', 'nettes', 'personal', '!', '\n', 'wir', 'kommen', 'jedes', 'mal', 'gerne', 'her', '.']",5.0,2023-08-03,de,5,positive
2356,SODA,3.0,Steffi Thurnhuber,"['sind', 'super', 'lieb', '!']",5.0,2023-08-03,de,5,positive
2357,SODA,3.0,Molly Swagner,"['super', 'nettes', 'personal', 'und', 'guter', 'service', ',', 'gerne', 'wieder']",5.0,2023-08-03,de,5,positive
2358,SODA,3.0,Lili Taubenberger,"['meine', 'lieblingsbar', 'in', 'münchen', '!', 'sehr', 'nettes', 'personal', 'und', 'leckeres', 'essen', '.']",5.0,2023-08-03,de,5,positive
2359,SODA,3.0,Carlos Schwarz,"['das', 'soda', 'ist', 'wirklich', 'ideal', 'um', 'etwas', 'gemütlich', 'zu', 'trinken', 'in', 'netter', 'atmosphäre', '.', 'doch', 'die', 'toiletten', 'sind', 'schlimmer', 'heruntergekommen', 'als', 'jede', 'clubtoilette', '.', 'der', 'geruch', 'ist', 'unerträglich', '.', 'die', 'küche', 'ist', 'direkt', 'nebenan', '.', 'bitte', 'renovieren', '!']",1.0,2023-08-02,de,2,neutral
2360,SODA,3.0,Fritz Segner,"['tolles', 'ambiente', 'und', 'faire', 'preise', '.', 'service', 'war', 'fantastisch', ',', 'und', 'ein', 'großes', 'kompliment', 'an', 'funda', 'die', 'uns', 'gut', 'gelaunt', 'und', 'hervorragend', 'bedient', 'hat', '!']",5.0,2023-08-02,de,5,positive
2361,SODA,3.0,Alex Schroeder,"['super', 'laden', '!', '\n', 'ungezwungen', ',', 'lockeres', 'ambiente', ',', 'gute', 'drinks', 'und', 'musik', '!', '\n', 'beste', 'lage']",5.0,2023-08-02,de,5,positive
2362,SODA,3.0,A. marino,"['der', 'schlechteste', 'laden', 'münchens', '!', '!', '\n', 'mit', 'dem', 'unfreundlichsten', 'personal', 'den', 'ich', 'je', 'getroffen', 'habe', '!', '\n', 'pfui', '!', '!', '!', 'nie', 'wieder']",1.0,2023-07-31,de,1,negative
2363,SODA,3.0,BITCHLOR .Entertainment,"['beim', 'service', 'kann', 'ich', 'leider', 'hier', 'nicht', 'null', 'sterne', 'geben', '!', '!', '!', '!', 'der', 'service', 'ist', 'unter', 'aller', 'sau', '!', '!', '!', '\n', 'der', 'serviceleiter', 'ist', 'sowas', 'von', 'unfreundlich', '!', 'wir', 'haben', 'über', 'eine', 'halbe', ' ', 'stunde', 'lang', 'versucht', 'zu', 'bezahlen', 'und', 'sind', ' ', 'am', 'ende', 'aufgestanden', 'um', 'zum', 'kellner', 'zu', 'gehen', ',', 'aber', 'der', 'service', 'leiter', 'war', 'zu', 'beschäftigt', 'mit', 'chips', 'essen', 'und', 'meinte', 'in', 'einem', 'umverschämten', 'ton', 'zu', 'uns', 'wir', 'sollen', 'uns', 'nicht', 'so', 'anstellen', '…', '!', '\n', 'am', 'ende', 'machte', 'er', 'uns', 'alle', 'dumm', 'an', '\n', 'weil', 'der', 'kellner', 'hoffnungslos', 'überfordert', 'war', '…', '\n\n', 'macht', 'hier', 'um', 'den', 'lande', 'bitte', 'eine', 'großen', 'bogen', '!', '!', '!', 'das', 'sofa', 'ist', 'nicht', 'mehr', 'das', 'was', 'es', 'einmal', 'war', '…']",1.0,2023-07-29,de,1,negative
2364,SODA,3.0,Ms. Mehr,"['echt', 'frech', 'wie', 'die', 'mit', 'gästen', 'umgehen', '.', 'traurig', 'wir', 'sich', 'dieser', 'saftladen', 'entwickelt', 'hat', '!', 'service', 'gleich', '0', '!', 'lieber', 'frisst', 'man', 'popcorn', 'als', 'die', 'gäste', 'zu', 'bewirten', 'und', 'zu', 'kassieren', '.', 'absolut', 'no', 'go', 'und', 'keine', 'empfehlung', '!', 'getränke', 'sind', 'außerdem', 'klein', 'und', 'teuer', '!']",1.0,2023-07-29,de,1,negative
2365,SODA,3.0,Salamisemmel,"['geschäftsführer', 'unfreundlich', '.', 'unter', 'aller', 'sau', ',', 'wir', 'wurden', 'behandelt', 'wie', 'tiere', '.']",1.0,2023-07-29,de,1,negative
2366,SODA,3.0,Konstantin Keller,"['ein', 'wahnsinnig', 'schlechter', 'geschäftsführer', 'hat', 'uns', 'den', 'abend', 'verdorben', '.', '\n', 'lieber', 'in', 'eine', 'der', 'nahegelegenen', 'bars', 'gehen', ',', 'deutlich', 'besserer', 'vibe', '!']",1.0,2023-07-29,de,1,negative
2367,SODA,3.0,Karl Dersch,"['naja', ',', 'was', 'soll', 'ich', 'sagen', '.', 'service', 'leider', 'wirklich', 'nicht', 'in', 'ordnung', ',', 'banale', 'wünsche', 'wie', 'ein', 'kleines', 'glas', 'wasser', 'zum', 'espresso', 'oder', 'vanille-', 'statt', 'schokoladeneis', 'in', 'der', '(', 'lauwarmen', ')', 'eisschokolade', 'werden', 'ignoriert', '.', 'marillenknödel', 'leider', 'auch', 'nur', 'unvollständig', 'aufgetaute', 'tiefkühlkost', '.']",1.0,2023-07-26,de,2,neutral
2368,SODA,3.0,Rebecca,"['überhaupt', 'nicht', 'zu', 'empfehlen', '!', '!', '!', '\n\n', 'die', 'mitarbeiter', ',', 'insbesondere', 'der', 'schichtleiter', '/', 'chef', ',', 'sind', 'sehr', 'sexistisch', '.', '\n', 'sie', 'suchen', 'sich', 'die', 'kundinnen', 'anhand', 'ihres', 'outfits', 'und', 'looks', 'aus', 'und', 'wenn', 'es', 'ihnen', 'nicht', 'passt', ',', 'behaupten', 'sie', 'die', 'plätze', 'seien', 'reserviert', '!']",1.0,2023-07-25,de,1,negative
